"","plot.UID","genotype.id","year_site.harvest_year","date","index_name","mean_value","median_value","plot_size_px","plot_size_ratio"
"1","RGB0001",43,2018,"2018-03-22T00:00:00","HSV_HdivS",1.04306172894324,0.947826086956522,267687,0.802659670164918
"2","RGB0002",57,2018,"2018-03-22T00:00:00","HSV_HdivS",0.999837189546178,0.936842105263158,267687,0.802659670164918
"3","RGB0003",152,2018,"2018-03-22T00:00:00","HSV_HdivS",1.00450764760688,0.934579439252336,267687,0.802659670164918
"4","RGB0004",353,2018,"2018-03-22T00:00:00","HSV_HdivS",0.99196260122147,0.929133858267717,267687,0.802659670164918
"5","RGB0005",296,2018,"2018-03-22T00:00:00","HSV_HdivS",1.01217699337097,0.942622950819672,267687,0.802659670164918
"6","RGB0006",233,2018,"2018-03-22T00:00:00","HSV_HdivS",1.00789375319077,0.93859649122807,267687,0.802659670164918
"7","RGB0007",240,2018,"2018-03-22T00:00:00","HSV_HdivS",1.01892801918034,0.946428571428572,267687,0.802659670164918
"8","RGB0008",335,2018,"2018-03-22T00:00:00","HSV_HdivS",1.00956688234149,0.94,267687,0.802659670164918
"9","RGB0009",424,2018,"2018-03-22T00:00:00","HSV_HdivS",1.00343805902415,0.939655172413793,267687,0.802659670164918
"10","RGB0010",331,2018,"2018-03-22T00:00:00","HSV_HdivS",1.00878907966949,0.947826086956522,267687,0.802659670164918
"11","RGB0011",200,2018,"2018-03-22T00:00:00","HSV_HdivS",1.00762513113116,0.94392523364486,267687,0.802659670164918
"12","RGB0012",352,2018,"2018-03-22T00:00:00","HSV_HdivS",1.01503382090957,0.954128440366972,267687,0.802659670164918
"13","RGB0013",68,2018,"2018-03-22T00:00:00","HSV_HdivS",1.03416834881632,0.964601769911504,267687,0.802659670164918
"14","RGB0014",153,2018,"2018-03-22T00:00:00","HSV_HdivS",1.0168031316097,0.951923076923077,267687,0.802659670164918
"15","RGB0015",1,2018,"2018-03-22T00:00:00","HSV_HdivS",1.01440669658547,0.946428571428571,267687,0.802659670164918
"16","RGB0016",363,2018,"2018-03-22T00:00:00","HSV_HdivS",1.02132765581069,0.954128440366972,267687,0.802659670164918
"17","RGB0017",185,2018,"2018-03-22T00:00:00","HSV_HdivS",1.03241075106832,0.963963963963964,267687,0.802659670164918
