"","plot.UID","genotype.id","year_site.harvest_year","date","index_name","mean_value","median_value","plot_size_px","plot_size_ratio"
"1","RGB0001",43,2018,"2018-03-22T00:00:00","ExG",-0.0018014488873412,-0.0063694267515924,267687,0.802659670164918
"2","RGB0002",57,2018,"2018-03-22T00:00:00","ExG",-0.0016464554616038,-0.0059171597633135,267687,0.802659670164918
"3","RGB0003",152,2018,"2018-03-22T00:00:00","ExG",0.0015648053265504,-0.0054347826086956,267687,0.802659670164918
"4","RGB0004",353,2018,"2018-03-22T00:00:00","ExG",-0.0095775171989187,-0.0136986301369863,267687,0.802659670164918
"5","RGB0005",296,2018,"2018-03-22T00:00:00","ExG",0.0048631455086391,-1.11022302462516e-16,267687,0.802659670164918
"6","RGB0006",233,2018,"2018-03-22T00:00:00","ExG",-0.0043099230526873,-0.0093023255813953,267687,0.802659670164918
"7","RGB0007",240,2018,"2018-03-22T00:00:00","ExG",0.0042990421221016,-0.0045454545454545,267687,0.802659670164918
"8","RGB0008",335,2018,"2018-03-22T00:00:00","ExG",0.0080589623435186,0,267687,0.802659670164918
"9","RGB0009",424,2018,"2018-03-22T00:00:00","ExG",-0.0021451662197687,-0.0064308681672025,267687,0.802659670164918
"10","RGB0010",331,2018,"2018-03-22T00:00:00","ExG",-0.0089776117057048,-0.0124223602484471,267687,0.802659670164918
"11","RGB0011",200,2018,"2018-03-22T00:00:00","ExG",0.0045584533631292,-1.11022302462516e-16,267687,0.802659670164918
"12","RGB0012",352,2018,"2018-03-22T00:00:00","ExG",-0.0152172314146447,-0.0184331797235022,267687,0.802659670164918
"13","RGB0013",68,2018,"2018-03-22T00:00:00","ExG",0.0104028532977359,0.0045871559633027,267687,0.802659670164918
"14","RGB0014",153,2018,"2018-03-22T00:00:00","ExG",-0.002859363480641,-0.0060240963855422,267687,0.802659670164918
"15","RGB0015",1,2018,"2018-03-22T00:00:00","ExG",0.0197914318015539,0.0105263157894736,267687,0.802659670164918
"16","RGB0016",363,2018,"2018-03-22T00:00:00","ExG",0.0153489320089381,0.0049261083743842,267687,0.802659670164918
"17","RGB0017",185,2018,"2018-03-22T00:00:00","ExG",-0.0035127376415626,-0.0097087378640776,267687,0.802659670164918
"18","RGB0018",276,2018,"2018-03-22T00:00:00","ExG",0.0181158576149481,0.0059880239520957,267687,0.802659670164918
"19","RGB0019",159,2018,"2018-03-22T00:00:00","ExG",0.0099192023554688,0.0038910505836575,267687,0.802659670164918
"20","RGB0020",29,2018,"2018-03-22T00:00:00","ExG",-0.0105913758647155,-0.0147058823529412,267687,0.802659670164918
"21","RGB0021",51,2018,"2018-03-22T00:00:00","ExG",-0.0060650389078315,-0.0104712041884816,267687,0.802659670164918
"22","RGB0022",142,2018,"2018-03-22T00:00:00","ExG",-0.0120352784770542,-0.015625,267687,0.802659670164918
"23","RGB0023",339,2018,"2018-03-22T00:00:00","ExG",-0.0173222001815467,-0.0198019801980198,267687,0.802659670164918
"24","RGB0024",115,2018,"2018-03-22T00:00:00","ExG",0.0008637686545618,-0.0053475935828877,267687,0.802659670164918
"25","RGB0025",11,2018,"2018-03-22T00:00:00","ExG",-0.0044075208823672,-0.0108108108108108,267687,0.802659670164918
"26","RGB0026",299,2018,"2018-03-22T00:00:00","ExG",-0.0058990181139841,-0.0111731843575418,267687,0.802659670164918
"27","RGB0027",227,2018,"2018-03-22T00:00:00","ExG",-0.0140455985142175,-0.0169491525423729,267687,0.802659670164918
"28","RGB0028",12,2018,"2018-03-22T00:00:00","ExG",-0.0086503220712265,-0.0124223602484471,267687,0.802659670164918
"29","RGB0029",338,2018,"2018-03-22T00:00:00","ExG",-0.020928045626147,-0.0227272727272728,267687,0.802659670164918
"30","RGB0030",273,2018,"2018-03-22T00:00:00","ExG",0.0069774561082623,0,267687,0.802659670164918
"31","RGB0031",122,2018,"2018-03-22T00:00:00","ExG",-0.008311927552848,-0.011764705882353,267687,0.802659670164918
"32","RGB0032",5,2018,"2018-03-22T00:00:00","ExG",-0.0024916994351483,-0.0090497737556561,267687,0.802659670164918
