"","plot.UID","genotype.id","year_site.harvest_year","date","index_name","mean_value","median_value","plot_size_px","plot_size_ratio"
"1","RGB0001",43,2018,"2018-03-22T00:00:00","IKAW",0.264451430712408,0.267605633802817,267687,0.802659670164918
"2","RGB0002",57,2018,"2018-03-22T00:00:00","IKAW",0.275790084371484,0.275167785234899,267687,0.802659670164918
"3","RGB0003",152,2018,"2018-03-22T00:00:00","IKAW",0.274224491768467,0.272727272727273,267687,0.802659670164918
"4","RGB0004",353,2018,"2018-03-22T00:00:00","IKAW",0.282404323359292,0.280701754385965,267687,0.802659670164918
"5","RGB0005",296,2018,"2018-03-22T00:00:00","IKAW",0.269519084230956,0.268965517241379,267687,0.802659670164918
"6","RGB0006",233,2018,"2018-03-22T00:00:00","IKAW",0.276023825702973,0.274509803921569,267687,0.802659670164918
"7","RGB0007",240,2018,"2018-03-22T00:00:00","IKAW",0.267957398891484,0.267857142857143,267687,0.802659670164918
"8","RGB0008",335,2018,"2018-03-22T00:00:00","IKAW",0.269726911022865,0.26865671641791,267687,0.802659670164918
"9","RGB0009",424,2018,"2018-03-22T00:00:00","IKAW",0.275343902354607,0.274074074074074,267687,0.802659670164918
"10","RGB0010",331,2018,"2018-03-22T00:00:00","IKAW",0.275515470268381,0.273972602739726,267687,0.802659670164918
"11","RGB0011",200,2018,"2018-03-22T00:00:00","IKAW",0.271274951945868,0.26984126984127,267687,0.802659670164918
"12","RGB0012",352,2018,"2018-03-22T00:00:00","IKAW",0.275437595950193,0.273972602739726,267687,0.802659670164918
"13","RGB0013",68,2018,"2018-03-22T00:00:00","IKAW",0.259952009891539,0.259259259259259,267687,0.802659670164918
"14","RGB0014",153,2018,"2018-03-22T00:00:00","IKAW",0.271402373756538,0.26984126984127,267687,0.802659670164918
"15","RGB0015",1,2018,"2018-03-22T00:00:00","IKAW",0.26190676164067,0.260869565217391,267687,0.802659670164918
"16","RGB0016",363,2018,"2018-03-22T00:00:00","IKAW",0.261225683965136,0.260504201680672,267687,0.802659670164918
"17","RGB0017",185,2018,"2018-03-22T00:00:00","IKAW",0.267205294422805,0.265822784810127,267687,0.802659670164918
"18","RGB0018",276,2018,"2018-03-22T00:00:00","IKAW",0.241459836448845,0.240875912408759,267687,0.802659670164918
"19","RGB0019",159,2018,"2018-03-22T00:00:00","IKAW",0.247855530442964,0.246376811594203,267687,0.802659670164918
"20","RGB0020",29,2018,"2018-03-22T00:00:00","IKAW",0.264061244126189,0.263157894736842,267687,0.802659670164918
"21","RGB0021",51,2018,"2018-03-22T00:00:00","IKAW",0.267814999295502,0.266666666666667,267687,0.802659670164918
"22","RGB0022",142,2018,"2018-03-22T00:00:00","IKAW",0.272614868943134,0.271317829457364,267687,0.802659670164918
"23","RGB0023",339,2018,"2018-03-22T00:00:00","IKAW",0.275193740813651,0.274074074074074,267687,0.802659670164918
"24","RGB0024",115,2018,"2018-03-22T00:00:00","IKAW",0.269324952110809,0.267857142857143,267687,0.802659670164918
"25","RGB0025",11,2018,"2018-03-22T00:00:00","IKAW",0.271271068878118,0.269565217391304,267687,0.802659670164918
"26","RGB0026",299,2018,"2018-03-22T00:00:00","IKAW",0.269414499373314,0.268292682926829,267687,0.802659670164918
"27","RGB0027",227,2018,"2018-03-22T00:00:00","IKAW",0.273731498221124,0.272727272727273,267687,0.802659670164918
"28","RGB0028",12,2018,"2018-03-22T00:00:00","IKAW",0.275853422904822,0.274336283185841,267687,0.802659670164918
"29","RGB0029",338,2018,"2018-03-22T00:00:00","IKAW",0.280974247830218,0.27891156462585,267687,0.802659670164918
"30","RGB0030",273,2018,"2018-03-22T00:00:00","IKAW",0.268917709812388,0.267857142857143,267687,0.802659670164918
"31","RGB0031",122,2018,"2018-03-22T00:00:00","IKAW",0.280534148103807,0.27891156462585,267687,0.802659670164918
"32","RGB0032",5,2018,"2018-03-22T00:00:00","IKAW",0.278452923755839,0.276595744680851,267687,0.802659670164918
"33","RGB0033",239,2018,"2018-03-22T00:00:00","IKAW",0.277711073461832,0.276595744680851,267687,0.802659670164918
"34","RGB0034",387,2018,"2018-03-22T00:00:00","IKAW",0.277818836244671,0.276595744680851,267687,0.802659670164918
"35","RGB0035",319,2018,"2018-03-22T00:00:00","IKAW",0.280135510386886,0.279279279279279,267687,0.802659670164918
"36","RGB0036",170,2018,"2018-03-22T00:00:00","IKAW",0.270494619571083,0.272727272727273,267687,0.802659670164918
"37","RGB0037",93,2018,"2018-03-22T00:00:00","IKAW",0.273583867198099,0.272727272727273,267687,0.802659670164918
"38","RGB0038",103,2018,"2018-03-22T00:00:00","IKAW",0.282292478839301,0.280575539568345,267687,0.802659670164918
"39","RGB0039",424,2018,"2018-03-22T00:00:00","IKAW",0.279863525540648,0.278688524590164,267687,0.802659670164918
"40","RGB0040",269,2018,"2018-03-22T00:00:00","IKAW",0.27706167508157,0.275590551181102,267687,0.802659670164918
"41","RGB0041",48,2018,"2018-03-22T00:00:00","IKAW",0.28112144715724,0.279411764705882,267687,0.802659670164918
