"","plot.UID","genotype.id","year_site.harvest_year","date","index_name","mean_value","median_value","plot_size_px","plot_size_ratio"
"1","RGB0001",43,2018,"2018-03-22T00:00:00","RGBVI",0.0362578822635915,0.0311158798283262,267687,0.802659670164918
"2","RGB0002",57,2018,"2018-03-22T00:00:00","RGBVI",0.0385338259919301,0.0334675739480628,267687,0.802659670164918
"3","RGB0003",152,2018,"2018-03-22T00:00:00","RGBVI",0.0426784075206626,0.0357815442561204,267687,0.802659670164918
"4","RGB0004",353,2018,"2018-03-22T00:00:00","RGBVI",0.0289663667314195,0.0245554614733276,267687,0.802659670164918
"5","RGB0005",296,2018,"2018-03-22T00:00:00","RGBVI",0.0461867021315007,0.0391530163803435,267687,0.802659670164918
"6","RGB0006",233,2018,"2018-03-22T00:00:00","RGBVI",0.0349408809262445,0.0299435320934569,267687,0.802659670164918
"7","RGB0007",240,2018,"2018-03-22T00:00:00","RGBVI",0.0447734959276398,0.037007401480296,267687,0.802659670164918
"8","RGB0008",335,2018,"2018-03-22T00:00:00","RGBVI",0.0509153220217682,0.0443177852739327,267687,0.802659670164918
"9","RGB0009",424,2018,"2018-03-22T00:00:00","RGBVI",0.0375303751683698,0.031866014524974,267687,0.802659670164918
"10","RGB0010",331,2018,"2018-03-22T00:00:00","RGBVI",0.0275834624135638,0.0231143552311434,267687,0.802659670164918
"11","RGB0011",200,2018,"2018-03-22T00:00:00","RGBVI",0.0459914798376907,0.0384105960264899,267687,0.802659670164918
"12","RGB0012",352,2018,"2018-03-22T00:00:00","RGBVI",0.0182856697454517,0.0146148129799356,267687,0.802659670164918
"13","RGB0013",68,2018,"2018-03-22T00:00:00","RGBVI",0.0513081081689917,0.0439100077579518,267687,0.802659670164918
"14","RGB0014",153,2018,"2018-03-22T00:00:00","RGBVI",0.0354126964103206,0.0309589730682105,267687,0.802659670164918
"15","RGB0015",1,2018,"2018-03-22T00:00:00","RGBVI",0.0655009182404843,0.0553281794755191,267687,0.802659670164918
"16","RGB0016",363,2018,"2018-03-22T00:00:00","RGBVI",0.0585852792929199,0.0460300323878692,267687,0.802659670164918
"17","RGB0017",185,2018,"2018-03-22T00:00:00","RGBVI",0.0330477811854875,0.0257401566792145,267687,0.802659670164918
"18","RGB0018",276,2018,"2018-03-22T00:00:00","RGBVI",0.0572446392213314,0.0443177852739327,267687,0.802659670164918
"19","RGB0019",159,2018,"2018-03-22T00:00:00","RGBVI",0.0475219689415638,0.0389982110912343,267687,0.802659670164918
"20","RGB0020",29,2018,"2018-03-22T00:00:00","RGBVI",0.0218514456804419,0.0174593618302227,267687,0.802659670164918
