"","plot.UID","genotype.id","year_site.harvest_year","date","index_name","mean_value","median_value","plot_size_px","plot_size_ratio"
"1","RGB0001",43,2018,"2018-03-22T00:00:00","HSV_V",0.266407408132853,0.263313609467456,267687,0.802659670164918
"2","RGB0002",57,2018,"2018-03-22T00:00:00","HSV_V",0.270376686661062,0.267857142857143,267687,0.802659670164918
"3","RGB0003",152,2018,"2018-03-22T00:00:00","HSV_V",0.267759855310702,0.26510067114094,267687,0.802659670164918
"4","RGB0004",353,2018,"2018-03-22T00:00:00","HSV_V",0.262417595200037,0.26,267687,0.802659670164918
"5","RGB0005",296,2018,"2018-03-22T00:00:00","HSV_V",0.264380648006295,0.26171875,267687,0.802659670164918
"6","RGB0006",233,2018,"2018-03-22T00:00:00","HSV_V",0.264961756666039,0.26171875,267687,0.802659670164918
"7","RGB0007",240,2018,"2018-03-22T00:00:00","HSV_V",0.265481642900079,0.262798634812287,267687,0.802659670164918
"8","RGB0008",335,2018,"2018-03-22T00:00:00","HSV_V",0.264518899271305,0.262068965517241,267687,0.802659670164918
"9","RGB0009",424,2018,"2018-03-22T00:00:00","HSV_V",0.267899233058963,0.266211604095563,267687,0.802659670164918
"10","RGB0010",331,2018,"2018-03-22T00:00:00","HSV_V",0.27269526843628,0.270186335403727,267687,0.802659670164918
"11","RGB0011",200,2018,"2018-03-22T00:00:00","HSV_V",0.269060936694025,0.267100977198697,267687,0.802659670164918
"12","RGB0012",352,2018,"2018-03-22T00:00:00","HSV_V",0.274995474026455,0.272455089820359,267687,0.802659670164918
"13","RGB0013",68,2018,"2018-03-22T00:00:00","HSV_V",0.274676881917493,0.272206303724928,267687,0.802659670164918
"14","RGB0014",153,2018,"2018-03-22T00:00:00","HSV_V",0.273476334808135,0.270903010033445,267687,0.802659670164918
"15","RGB0015",1,2018,"2018-03-22T00:00:00","HSV_V",0.268204292311817,0.26537216828479,267687,0.802659670164918
"16","RGB0016",363,2018,"2018-03-22T00:00:00","HSV_V",0.271703357278348,0.268774703557312,267687,0.802659670164918
"17","RGB0017",185,2018,"2018-03-22T00:00:00","HSV_V",0.279227469827761,0.275862068965517,267687,0.802659670164918
"18","RGB0018",276,2018,"2018-03-22T00:00:00","HSV_V",0.279341234220313,0.274647887323944,267687,0.802659670164918
"19","RGB0019",159,2018,"2018-03-22T00:00:00","HSV_V",0.277223169100553,0.272435897435897,267687,0.802659670164918
"20","RGB0020",29,2018,"2018-03-22T00:00:00","HSV_V",0.277273661515745,0.274193548387097,267687,0.802659670164918
"21","RGB0021",51,2018,"2018-03-22T00:00:00","HSV_V",0.273995089730823,0.271186440677966,267687,0.802659670164918
"22","RGB0022",142,2018,"2018-03-22T00:00:00","HSV_V",0.272592186006158,0.270916334661355,267687,0.802659670164918
"23","RGB0023",339,2018,"2018-03-22T00:00:00","HSV_V",0.274565394204807,0.272463768115942,267687,0.802659670164918
"24","RGB0024",115,2018,"2018-03-22T00:00:00","HSV_V",0.269680069224159,0.267605633802817,267687,0.802659670164918
"25","RGB0025",11,2018,"2018-03-22T00:00:00","HSV_V",0.274066389849161,0.271844660194175,267687,0.802659670164918
"26","RGB0026",299,2018,"2018-03-22T00:00:00","HSV_V",0.275408782343202,0.273037542662116,267687,0.802659670164918
"27","RGB0027",227,2018,"2018-03-22T00:00:00","HSV_V",0.277203465264774,0.274914089347079,267687,0.802659670164918
"28","RGB0028",12,2018,"2018-03-22T00:00:00","HSV_V",0.274449059425211,0.272727272727273,267687,0.802659670164918
"29","RGB0029",338,2018,"2018-03-22T00:00:00","HSV_V",0.2726718139598,0.269961977186312,267687,0.802659670164918
"30","RGB0030",273,2018,"2018-03-22T00:00:00","HSV_V",0.270610173254308,0.267399267399267,267687,0.802659670164918
"31","RGB0031",122,2018,"2018-03-22T00:00:00","HSV_V",0.267187006674635,0.264285714285714,267687,0.802659670164918
"32","RGB0032",5,2018,"2018-03-22T00:00:00","HSV_V",0.262956056262881,0.260377358490566,267687,0.802659670164918
"33","RGB0033",239,2018,"2018-03-22T00:00:00","HSV_V",0.266062355198009,0.263492063492063,267687,0.802659670164918
